time,speedX,speedY,speedZ,rpm,gear,steer,accel,brake,trackPos,angle,distFromStart,trackDist,focusLeft,focusCenter,focusRight,fuel,damage,racePos,wheelSpinFL,wheelSpinFR,wheelSpinRL,wheelSpinRR,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,opponent1_dist,opponent2_dist,opponent3_dist,opponent4_dist,opponent5_dist
1746930637.6764667,0.0618175,0.0156722,0.00312995,1151.92,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,55.0,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.7080228,0.0618175,0.0156722,0.00312995,1349.41,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9999,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.7237473,0.0618175,0.0156722,0.00312995,1559.86,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9998,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.739453,0.0618175,0.0156722,0.00312995,1784.1,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9997,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.7556746,0.0618175,0.0156722,0.00312995,2023.05,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9996,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.7875626,0.0618175,0.0156722,0.00312995,2277.28,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9995,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.8034542,0.0618175,0.0156722,0.00312995,2544.99,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9993,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.8192103,0.0618175,0.0156722,0.00312995,2826.37,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9991,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.8349845,0.0618175,0.0156722,0.00312995,3122.1,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9989,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.8665483,0.0618175,0.0156722,0.00312995,3434.45,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9986,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.8827343,0.0618175,0.0156722,0.00312995,3770.09,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9983,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.8986554,0.0618175,0.0156722,0.00312995,4131.31,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9979,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.9148252,0.0618175,0.0156722,0.00312995,4515.97,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9975,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.9463756,0.0618175,0.0156722,0.00312995,4903.93,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.997,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.9624758,0.0618175,0.0156722,0.00312995,5292.19,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9964,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930637.9781897,0.0618175,0.0156722,0.00312995,5679.49,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9959,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930638.0098188,0.0618175,0.0156722,0.00312995,6062.94,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9953,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930638.0259173,0.0618175,0.0156722,0.00312995,6442.1,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9946,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930638.041667,0.0618175,0.0156722,0.00312995,6815.79,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.994,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930638.0573983,0.0618175,0.0156722,0.00312995,7184.01,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9933,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
1746930638.0893345,0.0618175,0.0156722,0.00312995,7546.82,0,0.0,1.0,0.0,0.333375,0.000916306,4183.37,0.0,-1.0,-1.0,-1.0,54.9926,0.0,1,0.0,0.0,-0.793135,-0.819995,3.99975,4.14187,4.62096,5.6617,8.01223,11.724,15.5069,23.154,46.3778,200.0,90.8412,45.8334,30.8053,23.3324,15.9752,11.3037,9.23301,8.28043,8.00025,200.0,200.0,200.0,200.0,200.0
