time,speedX,speedY,speedZ,rpm,gear,steer,accel,brake,trackPos,angle,distFromStart,trackDist,focusLeft,focusCenter,focusRight,fuel,damage,racePos,wheelSpinFL,wheelSpinFR,wheelSpinRL,wheelSpinRR,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,opponent1_dist,opponent2_dist,opponent3_dist,opponent4_dist,opponent5_dist
1746927035.2122672,0.0604562,-0.0212123,-0.168917,1151.92,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,58.0,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.2316225,0.0604562,-0.0212123,-0.168917,1356.84,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9999,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.2513525,0.0604562,-0.0212123,-0.168917,1580.64,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9998,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.2726805,0.0604562,-0.0212123,-0.168917,1825.07,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9997,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.293461,0.0604562,-0.0212123,-0.168917,2092.01,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9996,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.3109214,0.0604562,-0.0212123,-0.168917,2379.3,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9994,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.332327,0.0604562,-0.0212123,-0.168917,2678.24,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9992,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.353478,0.0604562,-0.0212123,-0.168917,2988.89,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.999,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.3738108,0.0604562,-0.0212123,-0.168917,3311.82,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9987,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
1746927035.3923955,0.0604562,-0.0212123,-0.168917,3650.35,0,0.0,1.0,0.0,0.333273,-0.000425037,4183.37,0.0,-1.0,-1.0,-1.0,57.9984,42.0,1,0.0,0.0,-0.751778,-0.940738,4.00036,4.14101,4.61809,5.65497,7.99484,11.6826,15.4317,22.9818,45.6771,200.0,92.2336,46.1794,30.9573,23.4167,16.0111,11.318,9.23945,8.28278,7.99964,19.9539,200.0,200.0,200.0,200.0
